#key	name	year	genre	developer	players
Gradius II - Gofer no Yabou (Japan)	Gradius 2 - Gofer No Yabou	1992	Shoot'em Up / Horizontal/Shoot'em Up	Konami	1
GS (Ghost Sweeper) Mikami (Japan)	Gs Mikami	1994	Adventure	AIC Spirits	1
Gulclight TDF 2 (Japan)	Gulclight Tdf2	1991	Strategy	Data West	1
Gyuwambler Jiko Chuushinha - Gekitou 36 Janshi (Japan)	Gambler Jiko Chuushinha - Gekitou 36 Janshi	1989	Mahjong/Asiatic board game	Game Arts	1
Gyuwambler Jiko Chuushinha - Mahjong Puzzle Collection (Japan)	Gambler Jiko Chuushinha - Mahjong Puzzle Collection	1992	Mahjong/Puzzle/Asiatic board game	Game Arts	1
Hataraku Shoujo - Tekipaki Working Love (Japan)	Tekipaki Working Love	1997		Studio Offside	1
Hatsukoi Monogatari (Japan) (Rev 1)	Hatsukoi Monogatari	1994		Tokuma Shoten Intermedia	1
Hawk F-123 (Japan)	Hawk F-123	1992	Shoot'em Up / Horizontal/Shoot'em Up	Make Software	1
Hellfire S - The Another Story (Japan)	Hellfire S - The Another Story	1991	Shoot'em Up / Horizontal/Shoot'em Up	Toaplan	1-2
High Grenadier (Japan)	High Grenadier	1991	Strategy	Renovation Products	1
Hihou Densetsu - Chris no Bouken (Japan)	Hihou Densetsu - Chris No Bouken	1991	Platform	Arc Developments Limited	1
Himitsu no Hanazono (Japan)	Himitsu No Hanazono	1993	Adults/Adventure / Visual Novel/Adventure	Tokuma Shoten Intermedia	1
Horror Story (Japan)	Horror Story	1993	Platform / Shooter Scrolling/Platform	Toaplan	1-2
Hu PGA Tour - PowerGolf 2 - Golfer (Japan)	Hu Pga Tour - Powergolf 2 - Golfer	1994	Sports / Golf/Sports	Hudson Soft	1-4
Human Sports Festival (Japan)	Human Sports Festival	1992	Sports / Multisports/Sports/Compilation	Human Entertainment	1-4
Hyaku Monogatari - Honto ni Atta Kowai Hanashi (Japan)	Hyaku Monogatari - Honto Ni Atta Kowai Hanashi	1995	Adventure	Hudson Soft	1
Hyper Dyne - SideArms Special (Japan)	Hyper Dyne Sidearms Special	1989	Shoot'em Up / Horizontal/Shoot'em Up	Capcom	1
Hyper Wars (Japan) (SAAS)	Hyper Wars	1994		Media Works	1
