#key	synopsis
Cyber City Oedo 808 - Kemono no Alignment (Japan)	Kemono no Zokusei is an adventure game based on the anime series Cyber City Oedo 808 by Yoshiaki Kawajiri. The events of the anime and the game are set in 2808. Computerized crime has become rampant, and police has restored an ancient Japanese feudal habit of hiring particularly dangerous convicts to hunt down criminals. The player takes control of one of such convicts, Shunsuke Sengoku, the main protagonist of the anime. He must find his companions, the blind ex-boxer and hacker Gogol, and the effeminate Benten, in order to complete an assignment given to him by the police and eventually lower his sentence in prison.
Daisenpuu Custom (Japan)	Twin Hawk is a typical vertical scrolling shooter with a top-down view. Your goal is easy, shoot all the enemies along the way. You only get a standard gun on your plane, and no bombs. Instead of bombs you can call helper planes. These planes make a formation around you and help to shoot all enemies. Along the way you get the chance to collect power-ups by shooting transport trucks. When these are destroyed they release a power-up. There are three types. First is the weapon upgrade, with this you get a wider and more powerful shot. Second, you get more calls for helper planes. And third are extra lives.
Daisenryaku II - Campaign Version (Japan)	Daisenryaku II: Campaign Version is a turn-based war strategy game that relies on the gameplay template introduced in Daisenryaku II: up to four players engage in battles against each other or computer AI, represented by differently colored armies (blue, red, green, and yellow); the belligerents produce units and vehicles and navigate them on a hex-based grid, trying to occupy the enemy's major cities and harbors. The game includes a main campaign with introduction and background information about the fictional countries involved in the conflict. In addition, at least a dozen playable maps are included, some representing real geographical areas. The MSX and PC Engine (TurboGrafx) CD versions feature enhanced graphics, full-screen battle sequences with backgrounds, and many additional maps.
Davis Cup Tennis, The (Japan)	Tennis Cup is a split-screen tennis game with the camera closely positioned at the athlete's back. The available playing modes are exhibition match (either single or double), training, the Davis Cup or the four Grand Slam tournaments. The player either controls one of the 32 available tennis athletes or creates a new one. Then there are 30 points to divide between abilities (e.g. forehand or volleys). This athlete can be saved to disk and further improved during the course of time. For exhibition matches, the opponent can be built the same way. The game includes various hit types, depending on the player's position and timing. The direction of the ball can also be influenced when performing a shot. There are four different surfaces, influencing the gameplay, and three difficulty levels.
De-Ja (Japan)	DE-JA is a remake of the computer game of the same name, a Japanese style detective/mystery adventure with adult scenes. The remake features higher-quality graphics; some locations/characters were re-drawn from scratch, sometimes to the point of looking differently from the original design. Voice acting was added to the dialogues. Some cutscenes were added, or altered by including animated sequences. Text and gameplay remain largely the same. The verb commands are now represented by graphical icons, but object sub-menus look exactly the same as in the original version, and generally the gameplay progression hasn't been changed.
Dead of the Brain 1&2 (Japan)	The last commercial release for PC-Engine (TurboGrafx) CD, Dead of the Brain 1 & 2 is - as the name strongly implies - a compilation of the two titles, previously released for several other systems: Nightmare Collection: Dead of the Brain - Shiry? no Sakebi Nightmare Collection: Dead of the Brain 2The gameplay has remained unchanged; the graphics are also nearly identical to those of the original releases. New to this compilation are voice-overs for dialogues and redbook (CD audio) music tracks instead of the MIDI music of the computer versions.
Death Bringer - The Knight of Darkness (Japan)	A powerful wizard, yearning for even more power, has found a sacred book that granted him command over armies of demons and men. Possessed by the desire to conquer and to destroy, he orders his armies to set cities on fire, massacring the citizens. But one nameless hero, the protagonist of this game, has to stand up against the evil. Leaving Soron, his home village, the hero embarks on a journey to find companions and to face together the forces of darkness. Despite being a Japanese game, Death Bringer is more similar to Western RPGs of the time than to their Japanese counterparts, even though it has anime-style character graphics. It is less event-oriented than Japanese games and focuses on exploration. The gameplay is somewhat similar to Pandora's RPG of the same name, even though the two games are unrelated. Both friendly and hostile areas are pseudo-3D, maze-like environments, like in Bard's Tale games
Dekoboko Densetsu - Hashiru Wagamanmaa (Japan)	Dekoboko Densetsu is a humorous game that combines elements of arcade action and racing. Up to five players can compete in the races. All the stages are vertically-scrolling (top-down), with the cars represented as small sprites of different colors. The player's goal is not only to beat the other cars, but also reach the finish line safely: each car has limited hit points, and continuously receives damage during the race. Damage can be sustained by driving over environmental hazards (pits, traps, bombs, etc.), failing to move the car forward in time (if the screen scrolls while the player-controlled car is at the bottom, it takes damage), being hit by the many enemies encountered in the game (which include a wide variety of wild animals, humans, fantasy creatures, monsters, etc.), or being hit by a competing car. Cars have the ability to jump over obstacles or enemy fire, avoiding damage. Over the course of the races, cars accumulate points depending on their results. These points can be invested in purchasing a limited amount of destructive weaponry (missiles, bombs, &quot;boxing glove&quot; that hits enemies from the side, oil to drop behind the car, etc.) or protective measures.
Dennou Tenshi - Digital Ange (Japan)	Four beautiful sisters - Foltjunia, Eindebelle, Leamuroda, and Crealidelle - fight an evil alien race known as Bestia in deep space, transforming into powerful robotic machines. One day, Foltjunia is attacked and ends up unconscious on the pavement in one of the cities in Japan, planet Earth. There, she is found by a regular high-school student named Takaya. It appears that Foltjunia has lost her transformation abilities. Her sisters decide to stay with Takaya for a while, masquerading as high-school girls, which greatly complicates the young man's social and romantic life. Having the same characters and initial plot as Hatsukoi Monogatari, Denn? Tenshi: Digital Ange is a Japanese-style adventure game with very limited interaction and strictly linear progression. Most screens allow the player to choose verb commands such as &quot;Look&quot;, &quot;Talk&quot;, &quot;Watch&quot;, &quot;Go&quot;, etc. from a menu, usually combining them with character and object names in a sub-menu. Typically, going through most or all options triggers the next event.
Doraemon - Nobita no Dorabian Night (Japan)	Based on the popular Doraemon franchise, Nobita no Dorabian Night follows the adventures of the titular robotic cat, as he tries to rescue his friends from different time periods. How did this happen? Naturally, because of Nobita, Doraemon's best friend and geek extraordinaire. Something went wrong when Nobita was showing his friends a time machine, so they ended up stranded in hostile worlds, and now it's Doraemon's job to save them! The game is a traditional platformer; Doraemon's main activities are jumping his way through the levels and eliminating enemies who try to stop him. Doraemon starts with an ordinary gun, but later is able to find other weapons, including a homing bowling ball launcher and a stun gun. He can also collect various power-ups, such as limited invincibility, high speed, an item that freezes all the enemies on the level for a short time, etc. It is possible to switch weapons and power-ups at any time.
Double Dragon II - The Revenge (Japan)	The arcade version of Double Dragon II: The Revenge begins with Marian, the damsel in distress from the original Double Dragon, being shot to death by the leader of the Black Warriors. Once again, the players assume the role of brothers Billy and Jimmy Lee, who are now tasked with the duty of avenging Marian's death. The arcade version of the game is essentially an improved version of the original title. The biggest change in the game's controls are in the replacement of the original's punch and kick buttons with two directional-based attack buttons (Left Attack and Right Attack) similar to Renegade. Pressing the attack button of the player's current direction will do a standard series of punches, while pressing the opposite attack button will perform a back kick. A few new moves are added as well, including a Hurricane Kick.
Doukyuusei (Japan) (Rev 3)	In Doukyuusei, the player takes on the role of a schoolboy in a Japanese town. His parents have just moved into a large mansion in a good neighbourhood. The boy has to go to his new school, but his mind is preoccupied with just one subject: pretty girls. Instead of studying seriously, Takurou decides to explore the town and learn more about its female inhabitants. Doukyuusei is more interactive than most other Japanese adventure games, using the point-and-click interface (with contextual icons for talking, touching, etc.) and offering free navigation up and down through the city and the school building. The hero can enter restaurants, shops, cafés and more. You can also take a train to another part of the city to explore.
Down Load 2 (Japan)	Download 2 is an horizontal shooter. This sequel follows the same formula as the first game - jack-in and dive into computerized cyber-space worlds - but also features one of most electrifying storyline ever written. The brain of Adolf Hitler has been digitized inside a computer mainframe by terrorists and Syd, an elite cyber-diver, embarks on a perilous journey to stop and destroy the incoming threat. On board his ship and helped by the cute Deva, Syd flies through nine enemy infested areas and dives into abstract and challenging cyber worlds. Four different weapons are available - multiway Vulcan-gun, wide laser-beams, spread homing-lasers and a short-range lightning gun. Each weapon can be powered-up a grand total of three times by collecting &quot;P&quot; pods that appear on the screen whereas &quot;S&quot; pods increase the overall speed of the ship.
Downtown Nekketsu Koushinkyoku - Soreyuke Daiundoukai (Japan)	Another day at Nekketsu High, another gang tournament... but this time its different! A wealthy school principal has placed a challenge for all the school gangs to compete in a special obstacle course composed of 4 different challenges that you and your team must overcome. First in line is a race across the city streets (and rooftops), next is an obstacle course filled with dangerous hazards, then a jumping challenge in which you have to break a series of metal balls, and finally an all-out fighting tournament. The game uses the same engine and basic gameplay mechanics featured in other Nekketsu High games, with the only change being the goals you must complete to clear each stage. Seeing as how the characters are gang members, fighting and beating your opponents can be a viable way of winning the challenges, so several weapons and power-ups can also be found in the courses
Downtown Nekketsu Monogatari (Japan)	Brothers Ryuichi and Ryuji arrive at the Reihou Academy, located near Nekketsu High. After a short amount of time, nearby schools have begun fallen under the control of Ryuichi and Ryuji, who rumor has it have dubbed themselves the Double Dragons. Riki Samejima of Hanazono High has never seen eye to eye with Kunio, and in fact, they seem to always compete to be the best. But one day, Mami Shimada, Riki's girlfriend, is kidnapped and held at Reihou Academy. The issue is challenged to Riki, come save your girlfriend! Riki's heart is burning with fury, and he flies out of the gates and seeks out his rival Kunio to help take on all opposing gangs. But one man awaits them at Reihou Academy that will shock Kunio!
Dragon Ball Z - Idainaru Son Gokuu Densetsu (Japan) (FABT)	Idainaru Son Goku Densetsu features Gohan telling Goten of the battles of their deceased father, Goku, along with other characters. The game illustrates Goku's seven greatest battles: fighting Mercenary Tao, challenging Tien Shinhan at the World Martial Arts Tournament, destroying King Piccolo, fighting Piccolo at the 23rd World Martial Arts Tournament, protecting Earth from Vegeta, saving Namek from Frieza, and sacrificing his life to save the world from Perfect Cell. The game does not let the player completely control Goku, instead choosing whether he is on the offense, defense, powering up, or running. There are also cutscenes that may happen in the middle of battle, triggered by certain actions from the series, such as Goku breaking Tao's sword with the Power Pole.
Dragon Half (Japan)	Mink is a young girl who discovers that she has dragon blood, and is destined to seal away the evil demon Azetodeth. The only way to do that is use the sacred Gourd, which, in its turn, can be made only after having acquired three sacred artifacts. Together with her friends Lufa, Pia, and Princess Vina, Mink embarks on a quest for the artifacts, hoping to defeat Azetodeth once and for all! This interpretation of Ryuusuke Mita's manga Dragon Half is entirely different from the computer version. It is a combination of a board game and an RPG. Up to 4 players can compete, each controlling a party of characters from the manga. The navigation takes place on a large board, and is controlled by dice rolls. The player can advance only as many steps as the number on the dice; however, most of the board has many different paths and crossroads, which allows certain freedom of movement and planning. Different spots on the board have a variety of effects on the party. Red-colored spots lead to turn-based enemy encounters. The player must press a button in time to choose an attack by a specific party member, and also to determine its strength. Experience points are rewarded after battles, and the characters level up in a fashion similar to other Japanese RPGs. Other places on the board include damage traps, shops, trigger meetings with other characters, lead to healing spots such as pools and hotels.
Dragon Knight & Graffiti (Japan)	Dragon Knight & Graffiti is the remake of the first game in the Dragon Knight series. The remake has the same story (the wandering knight Takeru has to defeat a demon who threatens a town populated only by women) and core gameplay (explore a huge dungeon full of monsters, return to the only town to buy better weapons and equipment), but features better graphics, more convenient battle interface, and voice acting. Despite the abundance of pretty girls, there are no explicit sex scenes in this game. As the name implies, the remake also has a &quot;graffiti mode&quot; (accessible from the main menu), which lets the player view all the hand-drawn pictures of the game - those of pretty girls or any other kind.
Dragon Knight II (Japan)	Strawberry Fields - a magic country populated almost exclusively by beautiful young girls (that is, if we don't count the Wise Old Man and a couple of other male exceptions). All went well in this peaceful place, until the evil witch Mesaana abducted some of the country's lovely inhabitants and placed a curse upon them, turning them into hideous monsters. Enter Takeru Yamato (whom you might know as Desmond, the hero of Knights of Xentar), a young adventurer who happens to be in Strawberry Fields at that time. Takeru is told that in order to remove the curse one has to find three sacred writings, buried deep within three dangerous dungeons. Looks like a job for our adventurer - especially because the rescued girls will probably be very grateful!
Dragon Knight III (Japan)	This version of Dragon Knight III is based on the earlier computer release, known in the West as Knights of Xentar. While retaining the story, the graphical style, and the basic location layout of the computer version, this release has substantial gameplay differences. Unlike in the computer version, the battles are not real-time, but turn-based, and utilize a different perspective; randomly encountered enemies are fought in a first-person, Dragon Quest-like traditional Japanese RPG style. Enemy design is also quite different; many of the monsters from the original version have been replaced with female characters. The graphics in the top-down areas have been slightly enhanced. This version also censors the adult content. The scenes are still suggestive, but there is no explicit nudity in them any more. Some of the cutscenes have been completely re-drawn, eliminating even implicit sexual activity.
Dragon Slayer - The Legend of Heroes (USA)	Dragon Slayer: The Legend of Heroes is a RPG for PC Engine. You play as Prince Selios/Logan. During a test intended to make you a warrior, the kingdom of your father is attacked by savage monsters. Betrayed on all sides by your former allies, you must recruit companions to liberate your country.
Dragon Slayer - The Legend of Heroes II (Japan)	Years have passed since prince Selios, the hero of the first game, defeated the demon god Agunija in the ultimate battle. Peace returned to the land of Iseruhasa. Selios married his sweetheart Dina, and they had a child, whom they gave the name Atlas. At the age of fifteen, Atlas was already a strong warrior, thanks to the lessons of his teacher Lowel. Everything seemed peaceful in the country, until two warriors spotted strange creatures near the capital city. Those were... men in space suits! Of course, the warriors could not have known this and believed them to be monsters. Do the mysterious strangers have peaceful intentions, or are they a new threat to the kingdom?
Dungeon Explorer II (USA)	This CD sequel to Dungeon Explorer plays exactly the same as the first game. You chose your character from a variety of fantasy stereotypes and set forth in a Gauntlet-esque adventure. The CD format allows a greater quantity and variety of levels to compliment the storyline, with new areas and characters becoming open to you as you progress.
Dungeon Master - Theron's Quest (USA)	Terrifyingly brutal beasts! Monstrous mazes! Treacherous pits of evil! The adventure of a lifetime is here....Theron's Quest!! The Monastery at Ya-Brodin has fallen to the Cult of Deaths and the Brotherhood of Enlightenment, the true keepers of Magic, have been slaughtered. The Seven Great Treasures now lie in the hands of foul beings who will stop at nothing to hold onto their massive powers. But Theron, with a courage beyond belief, has decided to seek out the Cult of Deaths and win back the Treasures. If he succeeds, he will become a High Lord. If not, the land will see eternal darkness.
Dynastic Hero, The (USA)	The Dynastic Hero is a slightly re-branded version of Wonder Boy in Monster World for the Turbo Duo. The game features palette-swapped visuals, new insect-themed graphics for main characters (and insects' natural predators as bosses), a Red Book audio soundtrack which is completely different from the Wonder Boy original, and anime-style cutscenes at the intro and ending. Shion was renamed Dyna and was modeled after a Hercules Beetle, and the final boss was changed to a giant lizard king. An English-language version was also produced, but both were built off of the Japanese version of Wonder Boy in Monster World. They feature the same difficulty and mechanics as the Japanese original.
Efera & Jiliora - The Emblem from Darkness (Japan)	Efera & Jiliora: The Emblem From Darkness is based on the anime Gude Crest. The story stars two female mercenaries, Efera and Jiliora. After having escaped from a slave ship, through a series of events they come into possession of a powerful crest. This crest was taken away from the benevolent prince and princess, who were abducted by an evil cults that worships an ancient powerful deity. The two young women must find a way to save the royal offsprings, and defeat the evil worshippers. The game is an RPG with action-based combat. The player can choose to play as either Efera or Jiliora; there is also a two-player mode in which it is possible to control both. Efera is the weaker fighter, but she can use healing and offensive magic spells, which she learns as she levels up. Jiliora is stronger, but unable to cast magic; as she advances in levels, she obtains rings that can enhance her sword power, heal an amount of her HP, and even make her invincible for a while. As in most RPGs, player-controlled characters traverse hostile areas and fight enemies for experience and money, which can later be spent in towns to acquire better equipment and items.
Eikan wa Kimi ni - Koukou Yakyuu Zenkoku Taikai (Japan)	Eikan wa Kimi ni is a Japanese high school baseball management game. The player creates a manager, choosing his birthday, blood group, preferences, etc., which influence his standing with the team and players. During the management phase, it is necessary to assemble the team, choosing between various male high school students, each with his own statistics. The manager then makes schedules for the players, which include training sessions of varying difficulty. It is also possible to change the manager's mood, which leads to different results depending on the team's spirit and personality. The player can advance the time by one day, one week, or until the next event, e.g. a test in the school or a game against another team.
Eiyuu Sangokushi (Japan)	Eiy? Sangokushi is a somewhat light-hearted depiction of the famous Three Kingdoms historical period in China. In its core, it is a turn-based strategy game, similar to the more popular Romance of the Three Kingdoms series. The player has the choice of playing through 8 different scenarios, starting with Dong Zhuo's rise to power in the late 2nd century, and ending with the last struggle of Cao Cao's sons and the destruction of the three kingdoms. The player can also construct his/her own map, and play it controlling any of the available Three Kingdoms characters from any scenario. The player selects a warlord and his capital city, from which he manages his wars. Compared to Romance of the Three Kingdoms, the game is quite simple, with the battles being automatic and the player having by far less strategic options, focusing mostly on comparing statistics and building a line of generals powerful enough to attack the nearest city. Unlike most other historical games, the game has a comical, &quot;super-deformed&quot; graphical style, with famous Chinese warlords presented as typically Japanese big-eyed anime portraits.
Emerald Dragon (Japan)	In Emerald Dragon the player takes control of Atrushan, a blue dragon who lives in the Dragon World. One day, he and his friends discover a ship wreck near a mountain. After examining the wreck, the dragons find a human child - a little girl. The wise White Dragon, the leader of the dragons, tells them that her name is Tamryn and that she will play an important role in their lives. The girl doesn't remember anything, and grows up together with the dragons. But when she turns fifteen, she decides to go back to her homeland - the Human World. Soon after Tamryn has left, Atrushan realizes he can't bear the separation, and asks the White Dragon to allow him to go and find Tamryn in the Human World. But a mysterious evil curse has been placed on the dragons - they can't appear among the humans in their true form. Atrushan agrees to become a human and goes to the Human World - to find Tamryn, and also a way to remove the curse...
Exile (USA)	Exile concerns the desert adventures of Sadler, the great hero whose revolt years before led to the downfall of a powerful empire. Recently, however, peace was broken in Sadler's home country, as the rival Luciel empire has been launching attacks on the Village of Dunes. Exile is a hybrid action/role-playing game. Travel and exploration occurs in the traditional overhead view of RPGs, while the battles and dungeons are side-scrolling mazes, similar to Wanderers from Ys. Characters gain experience and levels, buy equipment, and use magic.
Exile - Toki no Hasama e (Japan)	Exile concerns the desert adventures of Sadler, the great hero whose revolt years before led to the downfall of a powerful empire. Recently, however, peace was broken in Sadler's home country, as the rival Luciel empire has been launching attacks on the Village of Dunes. Exile is a hybrid action/role-playing game. Travel and exploration occurs in the traditional overhead view of RPGs, while the battles and dungeons are side-scrolling mazes, similar to Wanderers from Ys. Characters gain experience and levels, buy equipment, and use magic.
Exile - Wicked Phenomenon (USA)	The world of Chaltar is at stake and Sadler returns as the main protagonist and titular character of the series. Nearly, as his first task is to look for his friends in the nearby towns. Unlike the previous episodes of the series, Sadler is here one of several possible playable characters - the cute but lethal Rumi, the strong Kindi and the mystic Fakhyle follow our hero in his quest and can be controlled. The game follows the same formula laid out by its predecessors and alternates between fighting and exploring. The first part gets Sadler to walk around towns, talk to villagers or purchase new equipment. The fighting phases are classic hack-and-slash action scenes set in countless hostile locations - there the player fight enemies, bosses and earn precious experience points and gold coins.
Exile II - Janen no Jishou (Japan)	The world of Chaltar is at stake and Sadler returns as the main protagonist and titular character of the series. Nearly, as his first task is to look for his friends in the nearby towns. Unlike the previous episodes of the series, Sadler is here one of several possible playable characters - the cute but lethal Rumi, the strong Kindi and the mystic Fakhyle follow our hero in his quest and can be controlled. The game follows the same formula laid out by its predecessors and alternates between fighting and exploring. The first part gets Sadler to walk around towns, talk to villagers or purchase new equipment. The fighting phases are classic hack-and-slash action scenes set in countless hostile locations - there the player fight enemies, bosses and earn precious experience points and gold coins.
F1 Circus Special - Pole to Win (Japan) (FABT)	F1 Circus Special is a Formula 1 racing game. Players can choose between a world championship mode, which follows the path of one driver through the game's available courses in a linear fashion; a test drive mode, which allows players to choose any course as well as change rules and conditions (e.g. the amount of damage inflicted); and a time attack mode for competing against each other.
F1 Team Simulation - Project F (Japan)	Project F is a managerial simulation that puts the player in the role of the owner of a Formula 1 company. The player is responsible for paying salary to managers, mechanics, and other members of the staff; it is possible to raise or lower the salary, which may lead to various consequences depending on the employee's personality. Then the player makes contract with one or more drivers, selecting them from a list. Car customization plays an important role. Gasoline, engines, chassis, wheels, tires, brakes, and other components must be purchased from manufacturers of the player's choice. The racing competition itself is non-interactive. Tournament events follow depending on its schedule, and the player simply watches how the race unfolds and ends according to the participants' parameters. Brand and player names in the game resemble real ones, but have been slightly altered for copyright reasons.
Faceball (Japan)	Faceball 2000 is a first-person shooter. You control a H.A.P.P.Y.F.A.C.E., or Holographically Assisted Physical Pattern Yielded For Active Computerized Embarkation. The graphics consist of flat shaded corridors. Enemies are all simple geometric shapes with smiley faces on them. Although the graphics are simple, they allow for full freedom of movement, not unlike Wolfenstein 3-D.
Faerie Dust Story - Meikyuu no Elfeene (Japan)	In Meiky? no Elfeane, the player takes the role of a real person - the Japanese singer and actress Tomomi Nishimura - in her hand-drawn, &quot;super-deformed&quot;, anime-style, top-down-viewed incarnation (digitized photos of the real Ms. Nishimura can be seen during some of the game's cut scenes). In the game, Tomomi is just a simple girl who works in a restaurant, but gets magically transported to a fairy land. There, she must first protect the inhabitants of a peaceful town from goblin onslaught, and ultimately find a way to return to the real world. Despite the top-down view and the fact it was developed y the same company who have brought us distinguished Turbo CD RPGs such as Cosmic Fantasy series and Babel, Meiky? no Elfeane is not a RPG, but an adventure - Japanese-style, with minimum puzzles. Most of the gameplay involves running around and talking to various inhabitants of the fairy world. There are also mini-games: a Pac-Man-like game with cars, a vertically scrolling shoot-em-up, a Breakout clone, and a quiz show.
Fantastic Night Dreams - Cotton (USA)	Cotton: Fantastic Night Dreams plays in a similar way to other scrolling shooter video games such as R-Type. What distinguishes Cotton: Fantastic Night Dreams from other games of a similar ilk is its bright colourful graphics and its lead character, Cotton. The game also takes place in a fantasy dream-like world instead of space like many other shooting games. The game can be compared to other fantasy Shoot 'em up games like Parodius. It bears most similarities in style to the Chariot game on Three Wonders. The player controls Cotton, a young witch on a broomstick. The player must blast various monsters and avoid being shot. The player can collect power-ups to enhance their weaponry and unleash a more powerful attack on the enemy. The player has lives represented by an arrow. The player has three lives and is only allowed one hit per life.
Far East of Eden - Tengai Makyou - Fuun Kabuki-den (Japan)	In a futuristic world, where magicians and legendary creatures co-exist with robots and clones, the peaceful existence of Far the Earth is threatened by the Emperor of Evil. Atima, a young girl from the magician guild, is entrusted with a highly important task: reviving Dimeora, the legendary hero from the epoch of gods, who alone is capable of defeating the Emperor of Evil. But things take an unexpected turn as Atima is kidnapped by the Emperor, and the revived Dimeora has to find his way alone in this new world. Neo Metal Fantasy is a traditional Japanese-style RPG. Traveling over the world map, the player-controlled party visits towns, descend into dungeons, and engage randomly appearing enemies in first-person perspective, turn-based combat, using physical attacks or magic. The game features anime-style cutscenes.
Far East of Eden - Tengai Makyou - Ziria (Japan) (Hibaihin)	Long time ago, humans lived in a paradise, the Garden of Eden. But the brave and audacious members of the Fire Clan were banned from Eden, and had to seek shelter on the Earth. They built their own paradise - the land they later called Jipang. However, the evil demon lord Masakado wanted to destroy Jipang, and the Fire Clan fought and defeated him. Now, many years later, a young thief named Ziria learns that he is a descendant of the Fire Clan. He must now find the other members, and prevent the resurrection of Masakado by his followers. Loosely based on the Japanese folk tale of the ninja Jiraiya, Tengai Maky?: Ziria was the first role-playing game released on a CD ROM; thanks to the medium's greater storage capacity, the game was able to include full-screen anime-style cutscenes with voice-overs. It is the first entry in the Tengai Maky? series, and is generally considered the first RPG with significant humorous content. The game's setting parodies many aspects of feudal Japan, containing comical and sometimes deliberately stereotypical portrayals of characters and plenty of supernatural elements. Basic gameplay mechanics follow a template introduced in early Dragon Quest and Phantasy Star games. The player navigates Ziria and other characters who eventually join him on a top-down overworld, visiting towns to rest and buy supplies, and facing randomly appearing enemies in round-based combat viewed from first-person perspective. Each character uses his or her own unique weapon and equipment types. Magic spells cannot be bought or learned automatically when leveling up; they must be sought out in specific locations, often those not required to visit in order to advance the story. The game's overworld is fairly vast, divided into provinces, each containing several towns and other locations. It is possible to teleport instantly from the world map to any previously visited province.The game emphasizes overworld exploration; dungeons tend to be smaller and less maze-like than in many other contemporary role-playing games. In towns, the player can gamble and deposit money in banks; this money is preserved if the party is annihilated in combat and transported back to the town, with the money it was carrying cut in half. When a character levels up, his or her hit points (HP) and magic points (MP) are fully restored.
Far East of Eden - Tengai Makyou II - Manji Maru (Japan)	Many years ago, the legendary warriors of the Fire Clan were expelled from the Garden of Eden, and built the wonderful land Jipang. Thousand years later, Jipang is entering its medieval era. It seems that the province Hida is suffering from a curse placed upon it by the evil clan of the Dark Orchids. To destroy the Orchids, a young boy named Manjimaru has to fight the demons who protect them, find companions who would help him on the quest, and prove he is worthy of his great legacy as the descendant of the Fire Clan. Tengai Maky? II: Manjimaru is a sequel to Tengai Maky?: Ziria. Though not connected to its predecessor directly story-wise, the game is set in the same semi-humorous rendition of feudal Japan, and shares many recurrent gameplay-related and stylistic elements. The player navigates a party of up to four characters on a vast overworld divided into provinces, each with its own capital city and several smaller towns. Randomly encountered enemies are fought in turn-based, first-person view combat. Like in the previous game, magic spells must be obtained by locating Tengu Retreats; they can be then equipped on any character and swapped between them. Enemy hit points are displayed during battles, and characters are restored to full health when leveling up. Full-screen anime-style cutscenes with voiceovers advance the story. As opposed to the previous game, Manjimaru has several audio music tracks in addition to synthesized ones.
Farjius no Jakoutei - Neo Metal Fantasy (Japan)	In a futuristic world, where magicians and legendary creatures co-exist with robots and clones, the peaceful existence of Far the Earth is threatened by the Emperor of Evil. Atima, a young girl from the magician guild, is entrusted with a highly important task: reviving Dimeora, the legendary hero from the epoch of gods, who alone is capable of defeating the Emperor of Evil. But things take an unexpected turn as Atima is kidnapped by the Emperor, and the revived Dimeora has to find his way alone in this new world. Neo Metal Fantasy is a traditional Japanese-style RPG. Traveling over the world map, the player-controlled party visits towns, descend into dungeons, and engage randomly appearing enemies in first-person perspective, turn-based combat, using physical attacks or magic. The game features anime-style cutscenes.
Faussete Amour (Japan)	A young girl named Koruku lived in her home village, enjoying a peaceful life with her sister and her friends. But it all changed when an evil demon known as the Goatbone appeared. With his powers of mind control and shape-shifting, he possessed Koruku's friends, turning them into terrifying monsters, kidnapped her sister, and burnt down the village. A mysterious old man approaches the desperate Koruku and bestows her with a wonderful armor, weapon, and magic powers. The young girl is ready to venture into Goatbone's lair and liberate her sister... but will she be able to defeat her own friends who now obey the word of their dark master?
Fiend Hunter (Japan)	Feed Sluster is a fiend hunter: a man who takes job that involves elimination of mysterious beings known as fiends. One day he is contacted by a woman named Beth, who offers him a more demanding job, which involves investigating shady activities between humans and fiends, and getting to the bottom of the entire mystery, discovering the origin of the fiends and determine their ultimate fate. Fiend Hunter is a cinematic platformer set in an Old West-like environment with supernatural elements. With the exception of the initial town and a few other locations, the game is spent in areas that require carefully navigating Feed through a series of platform-like structures. Controls and animation resemble those of Prince of Persia. Feed can jump, run, perform a running jump, hang on ledges, pull up or drop down, kneel and crawl. He also takes falling damage; the primary challenge during platforming sequences consists of preventing him from falling down. Enemies only appear at pre-set points; each battle is one-on-one, and it is impossible to escape from a fight. Coupled with the enemies' high HP count and varied attack patterns, this essentially turns each encounter into a boss battle. Feed fights with a sword and can perform various moves, combining attacks with jumping and ducking. He can also gain access to a few magic spells. A little fire fiend named Exy accompanies Feed on his journey. Exy can be used as offensive and defensive enhancement in combat, and can also be set to light dark areas. Each enemy drops a special orb that can be used to increase Feed's vitality, attack power, or magic, as well as teach Exy more powerful attacks, which gives the game a light RPG flavor. Feed can also equip rings and buy or find health-restoring and protective potions.
Fighting Street (USA)	Deep inside you there lurks a warrior. Let him loose! And test him against the martial arts champions of 5 nations. Grit your teeth, pump up and take after Retsu and Geki from Japan. Most worthy opponents! But watch out for the baddest - Adon and Sagat, a couple of Thai's. Mike and Joe (USA), Birdi and Eagle (UK), Lee and Gen (China) all have their own special &quot;tricks.&quot; Be quick and strong, or be gone!
Final Zone II (USA)	Final Zone II is a top down shooter in which you controls a soldier on some levels and vehicle on other levels. As a soldier you don a &quot;New Age Power Suit&quot; and have a choice of playing several different characters, though it is only a one player game. The object of the game is to fight an enemy army led by &quot;ZOD&quot; who is a mass murderer and killed some of your commando friends. There are various armaments and shields that you can pick up along the way. There are several manga-style animation sequences in the game. This is the sequel to a Mega Drive game called Final Zone which was released in 1990 also.
Flash Hiders (Japan)	Flash Hiders is an anime-style 2D fighting game with a distinct RPG slant. The game has a heavy focus on story and presentation, featuring animated, voiced cutscenes throughout the game's scenario mode, as well as the ability to purchase and use equipment to increase your stats. The scenario mode follows the martial-artist Bang as he travels through a war-torn world with the sorceress Tiria and an all-but-adopted kid named Erue. The &quot;Advance&quot; mode lets you choose any character in the game and follow their specific story, building your character's abilities as you go. There is, of course, also a versus mode for two players.
Forgotten Worlds (USA) (En,Ja)	Forgotten Worlds features two characters known as The Nameless Ones, who both look like Arnold Schwarzenegger, one even has a mohawk. It's their job to rid the planet of the attacking aliens. Guiding your character around the screen as they fly with jet-packs, guns on full auto, you control a satellite which you rotate around your character for the direction in which your gun is firing. At the end of each level is a boss which needs to be killed to progress. Enemies that have been killed drop money. At the end of every level is a shop where you can buy weapons, armour, items and first-aid packs.
